episode_id,queue_id,customers,service_times,delay_times,predicted_wait,actual_wait
4354,0,10,"[6, 5, 14, 12, 10, 23, 12, 6, 23, 22]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 40]",133,177.67668596766057
4354,1,7,"[12, 9, 6, 25, 6, 21, 10]","[0, 0, 0, 0, 0, 0, 6]",89,97.96267566571338
4354,2,10,"[24, 19, 20, 12, 6, 9, 9, 23, 20, 13]","[10, 0, 0, 0, 0, 0, 6, 0, 30, 6]",155,206.12965733783258
4355,0,8,"[17, 23, 13, 9, 16, 18, 23, 19]","[0, 9, 0, 11, 0, 36, 15, 0]",138,208.58054587067735
4355,1,1,[7],[0],7,4.299370156323075
4355,2,8,"[7, 12, 17, 11, 14, 6, 22, 9]","[0, 0, 9, 0, 13, 0, 31, 0]",98,149.02221618492229
4355,3,9,"[14, 16, 6, 17, 20, 22, 19, 16, 21]","[0, 0, 0, 0, 32, 0, 0, 5, 0]",151,185.068386532139
4356,0,7,"[14, 15, 17, 11, 22, 16, 16]","[0, 0, 0, 0, 0, 0, 0]",111,115.54806395106756
4356,1,5,"[17, 14, 6, 22, 9]","[0, 10, 51, 0, 0]",68,126.66232336886075
4356,2,9,"[6, 16, 13, 19, 8, 21, 5, 19, 15]","[14, 0, 0, 0, 0, 45, 0, 0, 22]",122,207.13179722292324
4356,3,7,"[11, 13, 19, 13, 14, 22, 24]","[0, 0, 0, 0, 0, 0, 0]",116,115.90200632621011
4356,4,12,"[5, 22, 7, 17, 13, 11, 14, 10, 15, 16, 10, 10]","[11, 0, 0, 15, 0, 0, 0, 0, 8, 39, 0, 0]",150,227.54161970332584
4356,5,10,"[15, 20, 7, 23, 5, 14, 5, 14, 23, 20]","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0]",146,153.98822978231334
4357,0,7,"[18, 21, 18, 12, 22, 17, 7]","[0, 0, 0, 14, 40, 0, 0]",115,167.79850371990216
4357,1,12,"[14, 10, 24, 11, 12, 23, 12, 6, 19, 24, 14, 12]","[0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0]",181,225.05014765151503
4357,2,5,"[15, 17, 10, 21, 12]","[0, 0, 0, 8, 0]",75,86.84008860416742
4357,3,6,"[11, 5, 24, 11, 24, 5]","[0, 0, 0, 0, 32, 0]",80,111.04996650136788
4358,0,10,"[13, 20, 15, 6, 23, 6, 23, 20, 15, 8]","[30, 0, 0, 0, 0, 0, 0, 0, 5, 32]",149,215.24615253720978
4358,1,10,"[21, 6, 15, 15, 22, 5, 11, 5, 15, 25]","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0]",140,145.47562661172327
4358,2,9,"[25, 22, 25, 23, 10, 8, 23, 13, 19]","[0, 12, 0, 31, 0, 0, 0, 0, 0]",168,213.954048814445
4358,3,3,"[6, 9, 11]","[0, 0, 14]",26,44.21130472020356
4359,0,12,"[8, 11, 6, 23, 12, 9, 14, 16, 15, 16, 5, 10]","[51, 0, 0, 0, 0, 21, 0, 0, 0, 15, 0, 0]",145,236.59702926658872
4359,1,5,"[13, 21, 12, 6, 12]","[0, 28, 0, 0, 0]",64,92.05210009220045
4359,2,8,"[11, 5, 11, 17, 23, 14, 15, 15]","[0, 0, 24, 0, 36, 0, 0, 0]",111,169.925314379519
4359,3,4,"[6, 17, 25, 13]","[11, 0, 0, 0]",61,75.57863549939431
4360,0,2,"[7, 19]","[0, 10]",26,37.157730964120354
4360,1,8,"[11, 18, 12, 15, 14, 18, 16, 25]","[0, 0, 0, 0, 0, 0, 0, 0]",129,130.47690221636628
4360,2,1,[14],[0],14,11.270028619503611
4361,0,11,"[21, 10, 25, 14, 15, 24, 12, 22, 22, 20, 16]","[0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 39]",201,299.9603903719981
4361,1,10,"[17, 22, 15, 13, 11, 14, 6, 7, 22, 11]","[0, 0, 0, 0, 0, 0, 0, 10, 0, 0]",138,145.05445095896573
4361,2,1,[15],[45],15,58.205863340984166
4362,0,7,"[15, 11, 8, 19, 9, 22, 25]","[0, 0, 0, 0, 30, 0, 20]",109,162.12774325390492
4362,1,1,[15],[0],15,17.417620852308673
4362,2,3,"[8, 22, 6]","[0, 0, 0]",36,38.961492003353406
4363,0,9,"[21, 17, 14, 10, 14, 22, 17, 5, 19]","[0, 0, 0, 10, 0, 12, 0, 0, 0]",139,163.32935012745617
4363,1,6,"[13, 14, 7, 13, 17, 22]","[5, 24, 0, 0, 7, 0]",86,119.95018722901774
4363,2,12,"[12, 10, 8, 15, 14, 25, 20, 19, 19, 16, 25, 11]","[0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 42, 0]",194,299.9501376774092
4363,3,9,"[16, 11, 20, 17, 6, 16, 9, 9, 23]","[0, 0, 0, 8, 0, 33, 0, 0, 0]",127,166.06036597363305
4363,4,9,"[21, 23, 5, 8, 18, 22, 25, 17, 23]","[13, 0, 0, 0, 0, 0, 0, 0, 12]",162,189.95123284498834
4364,0,10,"[9, 16, 25, 21, 9, 14, 17, 15, 14, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 21, 0]",146,170.7090379058607
4364,1,7,"[21, 19, 23, 10, 16, 18, 17]","[0, 0, 0, 0, 0, 0, 0]",124,124.84610230795275
4364,2,9,"[17, 20, 5, 11, 8, 8, 21, 9, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",106,109.58857126332099
4364,3,8,"[13, 17, 19, 10, 6, 20, 13, 17]","[0, 0, 0, 0, 0, 53, 0, 58]",115,223.27897171485398
4365,0,9,"[12, 18, 23, 24, 9, 12, 21, 23, 24]","[32, 0, 0, 0, 0, 0, 26, 0, 6]",166,232.46164462204376
4365,1,8,"[16, 24, 16, 7, 9, 10, 21, 17]","[0, 0, 0, 0, 0, 0, 0, 0]",120,124.22872659176511
4365,2,7,"[9, 7, 10, 20, 6, 15, 8]","[0, 0, 0, 0, 0, 0, 0]",75,75.31333440984139
4365,3,4,"[9, 25, 19, 11]","[0, 0, 0, 0]",64,61.657783320082
4366,0,9,"[17, 14, 11, 24, 10, 20, 14, 10, 25]","[0, 0, 0, 0, 0, 0, 32, 0, 0]",145,179.49934728346028
4366,1,1,[5],[0],5,2.5043431526521944
4367,0,2,"[8, 12]","[0, 0]",20,23.526731750210487
4367,1,10,"[21, 9, 5, 5, 5, 25, 10, 11, 18, 19]","[38, 0, 0, 0, 0, 0, 0, 0, 0, 14]",128,182.80452086047694
4367,2,7,"[8, 6, 21, 21, 14, 25, 23]","[0, 9, 21, 9, 0, 0, 14]",118,175.06852884986574
4367,3,5,"[18, 16, 12, 17, 9]","[0, 0, 0, 0, 0]",72,73.59107660465406
4367,4,6,"[8, 12, 25, 5, 15, 13]","[36, 0, 24, 0, 0, 0]",78,141.69199685657534
4368,0,9,"[18, 8, 24, 5, 19, 17, 22, 16, 7]","[9, 0, 15, 0, 0, 0, 0, 7, 0]",136,169.1795342703397
4368,1,3,"[7, 11, 9]","[0, 5, 0]",27,36.15812121491671
4368,2,2,"[15, 16]","[0, 0]",31,33.40210926432721
4368,3,3,"[10, 23, 9]","[0, 40, 0]",42,82.15913284337181
4368,4,2,"[16, 20]","[0, 0]",36,35.334370180495156
4369,0,9,"[24, 8, 20, 10, 11, 15, 22, 16, 22]","[0, 0, 0, 7, 0, 0, 0, 0, 0]",148,156.9493314556069
4369,1,1,[22],[0],22,19.552772573976434
4369,2,6,"[12, 9, 17, 23, 14, 18]","[0, 0, 0, 0, 0, 0]",93,94.5994420915735
4369,3,9,"[7, 21, 14, 16, 8, 20, 6, 14, 24]","[0, 0, 0, 0, 0, 11, 29, 0, 0]",130,167.21601378627872
4370,0,3,"[25, 24, 11]","[9, 0, 0]",60,70.32873334409584
4370,1,2,"[19, 18]","[0, 0]",37,37.31755712430915
4370,2,6,"[18, 20, 16, 5, 23, 8]","[8, 0, 37, 13, 0, 0]",90,145.23673449011088
4371,0,2,"[7, 24]","[0, 0]",31,35.30697413788246
4371,1,1,[11],[0],11,10.222944798598146
4371,2,11,"[13, 15, 14, 13, 13, 25, 16, 19, 20, 12, 8]","[0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 8]",168,210.3564245882163
4371,3,1,[22],[0],22,19.967063928372458
4371,4,4,"[25, 7, 5, 10]","[0, 0, 0, 0]",47,49.990856567471056
4372,0,6,"[15, 23, 12, 15, 7, 19]","[0, 0, 0, 45, 39, 0]",91,177.58516368580544
4372,1,3,"[6, 21, 6]","[0, 0, 0]",33,30.318385722052763
4373,0,5,"[13, 16, 12, 15, 14]","[0, 0, 0, 0, 0]",70,72.23427437795392
4373,1,6,"[13, 8, 13, 17, 14, 5]","[15, 0, 10, 0, 0, 0]",70,92.06828418781683
4374,0,12,"[25, 25, 18, 12, 6, 24, 5, 6, 18, 16, 16, 17]","[45, 0, 38, 0, 5, 0, 30, 0, 0, 35, 11, 0]",188,350.5827722209787
4374,1,4,"[22, 16, 16, 14]","[0, 0, 0, 0]",68,71.58715245693698
4375,0,2,"[18, 9]","[0, 0]",27,27.333997751893904
4375,1,2,"[18, 14]","[8, 0]",32,40.28619495022248
4376,0,5,"[19, 7, 6, 14, 6]","[29, 21, 0, 0, 0]",52,101.40483419016358
4376,1,5,"[12, 12, 10, 25, 5]","[5, 0, 0, 0, 0]",64,73.59260877011624
4376,2,1,[6],[0],6,7.4478170139290985
4376,3,1,[19],[0],19,21.596998373485317
4377,0,5,"[19, 16, 18, 7, 19]","[0, 0, 0, 0, 0]",79,82.91568224049644
4377,1,11,"[14, 25, 21, 25, 5, 25, 11, 14, 17, 24, 21]","[0, 0, 0, 0, 10, 7, 10, 10, 0, 0, 0]",202,243.05232388481195
4377,2,10,"[20, 8, 12, 14, 9, 9, 15, 17, 7, 21]","[0, 30, 0, 0, 0, 60, 0, 0, 0, 0]",132,222.47104002598462
4377,3,11,"[21, 11, 12, 25, 14, 22, 11, 15, 20, 23, 17]","[0, 0, 33, 0, 0, 38, 0, 0, 0, 0, 0]",191,260.03410801318944
4377,4,5,"[21, 7, 9, 24, 25]","[0, 0, 32, 0, 22]",86,140.1256028407995
4377,5,7,"[19, 11, 21, 19, 23, 16, 6]","[20, 0, 0, 0, 0, 0, 0]",115,132.78422299892023
4378,0,3,"[9, 10, 12]","[0, 35, 0]",31,64.51548140987086
4378,1,2,"[13, 11]","[30, 9]",24,64.54337004437068
4378,2,11,"[16, 6, 17, 18, 13, 10, 24, 11, 16, 20, 14]","[13, 0, 0, 0, 0, 0, 0, 14, 37, 0, 0]",165,229.76332479121984
4378,3,12,"[13, 20, 21, 13, 7, 7, 24, 24, 17, 11, 13, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0]",189,197.89509527956199
4379,0,1,[17],[0],17,16.622831909838887
4379,1,1,[21],[8],21,32.837786516356175
4380,0,6,"[18, 21, 21, 8, 20, 6]","[0, 0, 0, 0, 0, 0]",94,91.55496169691887
4380,1,9,"[23, 7, 17, 12, 13, 11, 20, 21, 21]","[55, 0, 0, 0, 0, 15, 28, 0, 0]",145,245.079740266703
4380,2,11,"[18, 9, 7, 7, 8, 19, 14, 23, 14, 20, 5]","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 39]",144,193.3486770583966
4380,3,2,"[13, 19]","[0, 0]",32,30.517168965715374
4380,4,4,"[17, 16, 18, 12]","[15, 0, 0, 0]",63,81.17955253329411
4381,0,11,"[10, 20, 20, 24, 7, 9, 10, 16, 15, 22, 20]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",173,176.9942064926859
4381,1,11,"[12, 21, 11, 6, 20, 20, 5, 19, 16, 12, 17]","[0, 10, 0, 0, 0, 0, 33, 0, 0, 0, 0]",159,205.01095080047696
4381,2,11,"[22, 22, 23, 16, 20, 21, 17, 9, 22, 15, 25]","[0, 0, 0, 0, 0, 37, 0, 43, 0, 0, 0]",212,295.9079302162578
4381,3,3,"[21, 10, 16]","[0, 0, 0]",47,48.277162769448864
4381,4,5,"[7, 20, 15, 12, 6]","[0, 0, 0, 0, 0]",60,59.53466815739088
4381,5,7,"[15, 22, 8, 20, 23, 16, 14]","[0, 0, 0, 22, 0, 6, 26]",118,171.87647666784275
4382,0,11,"[20, 6, 16, 7, 11, 19, 11, 9, 9, 17, 24]","[0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0]",149,161.89516512691011
4382,1,11,"[19, 17, 19, 23, 19, 24, 19, 7, 23, 11, 18]","[0, 5, 0, 0, 0, 0, 0, 48, 10, 5, 0]",199,270.63080544313914
4382,2,4,"[5, 23, 19, 19]","[0, 0, 0, 0]",66,65.04020551223985
4383,0,10,"[10, 22, 8, 24, 16, 17, 23, 25, 9, 8]","[0, 52, 0, 0, 0, 11, 0, 0, 0, 56]",162,285.2827335287335
4383,1,11,"[14, 17, 6, 19, 6, 13, 12, 11, 13, 17, 14]","[0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0]",142,172.35522234260134
4384,0,2,"[12, 8]","[0, 0]",20,22.35856717938433
4384,1,1,[23],[0],23,23.321914245570213
4385,0,1,[11],[0],11,13.500471562100259
4385,1,10,"[6, 14, 8, 21, 24, 15, 20, 8, 10, 15]","[15, 0, 0, 0, 0, 0, 0, 10, 0, 0]",141,166.78748884861187
4385,2,7,"[21, 21, 18, 9, 12, 16, 22]","[0, 0, 0, 0, 0, 24, 0]",119,142.5731948995774
4385,3,7,"[15, 9, 19, 11, 13, 10, 22]","[0, 0, 0, 0, 0, 0, 0]",99,102.68445837466913
4385,4,6,"[16, 7, 8, 18, 11, 9]","[0, 0, 0, 0, 0, 53]",69,121.86016306780157
4386,0,1,[23],[0],23,26.032681465167425
4386,1,9,"[14, 6, 11, 25, 22, 22, 20, 11, 25]","[39, 0, 0, 0, 0, 0, 14, 0, 0]",156,212.0848486758812
4386,2,6,"[17, 23, 15, 16, 22, 7]","[0, 0, 0, 0, 25, 0]",100,126.18369935566238
4387,0,4,"[23, 15, 11, 16]","[0, 0, 0, 0]",65,62.98187944689552
4387,1,1,[6],[0],6,3.4889783640459937
4388,0,6,"[18, 13, 13, 18, 18, 10]","[0, 0, 0, 0, 26, 0]",90,115.15820101549025
4388,1,1,[10],[0],10,8.90178894509011
4388,2,11,"[9, 13, 18, 22, 15, 11, 16, 25, 22, 22, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",198,195.89745757516272
4388,3,10,"[14, 19, 16, 11, 25, 18, 6, 6, 14, 11]","[0, 0, 0, 0, 0, 0, 0, 30, 0, 0]",140,174.36204904129428
4389,0,7,"[16, 9, 24, 11, 6, 19, 24]","[0, 0, 0, 0, 0, 0, 0]",109,107.32097124209851
4389,1,6,"[7, 16, 24, 13, 22, 13]","[0, 0, 40, 0, 0, 0]",95,134.13851796867178
4389,2,3,"[24, 13, 17]","[0, 0, 0]",54,57.70359588809873
4389,3,6,"[12, 8, 13, 16, 15, 10]","[0, 32, 0, 35, 0, 0]",74,142.87086732850892
4390,0,12,"[22, 24, 8, 11, 13, 14, 24, 25, 10, 12, 7, 8]","[0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0]",178,197.57320595657552
4390,1,12,"[10, 17, 20, 11, 16, 20, 9, 12, 13, 6, 20, 24]","[0, 0, 0, 0, 46, 0, 39, 20, 30, 0, 0, 0]",178,317.6177978862836
4391,0,12,"[23, 24, 11, 14, 22, 24, 20, 20, 10, 20, 6, 10]","[0, 0, 0, 0, 0, 34, 0, 0, 6, 0, 0, 0]",204,242.90596992880728
4391,1,9,"[7, 24, 21, 8, 8, 6, 25, 22, 18]","[0, 54, 5, 0, 15, 0, 0, 0, 0]",139,210.9017243973627
4391,2,4,"[11, 5, 13, 23]","[0, 0, 0, 0]",52,52.30589023135853
4391,3,5,"[5, 21, 11, 5, 11]","[0, 0, 7, 0, 31]",53,94.52704037165884
4391,4,5,"[7, 25, 16, 25, 20]","[0, 0, 0, 0, 0]",93,97.76664442823191
4392,0,9,"[7, 22, 24, 7, 16, 13, 20, 6, 12]","[0, 0, 7, 0, 6, 32, 0, 0, 0]",127,170.96915063540965
4392,1,7,"[13, 22, 8, 5, 15, 13, 17]","[0, 0, 0, 0, 0, 0, 0]",93,94.61750630453332
4392,2,8,"[25, 11, 15, 14, 18, 24, 12, 7]","[0, 0, 0, 0, 9, 0, 0, 13]",126,150.1052457845816
4393,0,1,[16],[0],16,19.335425281925268
4393,1,6,"[21, 10, 10, 20, 24, 8]","[27, 0, 0, 0, 28, 0]",93,145.905871401303
4394,0,9,"[25, 24, 15, 17, 9, 5, 19, 6, 24]","[10, 33, 0, 0, 38, 0, 0, 0, 0]",144,228.00319394169006
4394,1,10,"[18, 16, 19, 7, 6, 9, 7, 16, 25, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",136,140.31520493255093
4394,2,8,"[17, 13, 5, 14, 15, 9, 6, 17]","[0, 0, 0, 0, 0, 0, 0, 0]",96,93.94887742906717
4394,3,12,"[17, 21, 22, 21, 24, 5, 18, 24, 13, 18, 21, 12]","[0, 37, 0, 0, 8, 0, 0, 0, 0, 0, 0, 36]",216,298.31101788492856
4394,4,9,"[19, 23, 22, 7, 24, 9, 8, 19, 11]","[0, 0, 0, 0, 0, 0, 39, 0, 0]",142,178.6122050560296
4394,5,12,"[10, 5, 18, 10, 22, 25, 25, 7, 19, 12, 14, 25]","[0, 0, 0, 6, 0, 12, 0, 0, 7, 0, 0, 0]",192,220.0108069965524
4395,0,8,"[12, 24, 5, 12, 5, 14, 10, 21]","[0, 0, 0, 0, 0, 0, 0, 23]",103,128.0835000654921
4395,1,2,"[14, 17]","[0, 0]",31,28.933564650353908
4395,2,9,"[18, 24, 14, 5, 21, 9, 21, 12, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",143,143.03046347529997
4395,3,11,"[18, 7, 13, 6, 17, 21, 16, 7, 8, 14, 7]","[0, 10, 0, 0, 28, 0, 10, 0, 0, 0, 0]",134,182.5881010615028
4395,4,8,"[16, 19, 6, 7, 22, 21, 13, 10]","[0, 0, 0, 0, 0, 0, 0, 0]",114,111.1732592778465
4396,0,10,"[14, 19, 24, 8, 16, 12, 24, 12, 9, 24]","[0, 0, 0, 0, 0, 0, 53, 0, 58, 23]",162,300.18132561805135
4396,1,10,"[18, 12, 18, 10, 12, 17, 5, 12, 12, 18]","[0, 0, 6, 0, 0, 31, 12, 39, 0, 0]",134,223.64148721890285
4397,0,1,[21],[0],21,24.848461982276845
4397,1,8,"[10, 10, 22, 22, 17, 16, 21, 20]","[0, 0, 0, 0, 0, 0, 0, 0]",138,138.400980625277
4397,2,7,"[9, 12, 25, 11, 7, 11, 6]","[0, 0, 0, 0, 0, 0, 0]",81,81.91011349943243
4397,3,1,[17],[14],17,29.523214793451263
4397,4,8,"[13, 5, 22, 19, 15, 22, 6, 6]","[0, 0, 0, 0, 20, 0, 0, 12]",108,141.46328970844053
4398,0,3,"[22, 13, 17]","[9, 11, 23]",52,94.13576287984064
4398,1,9,"[24, 6, 16, 23, 17, 21, 6, 20, 21]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",154,156.69676017983517
4398,2,5,"[19, 22, 24, 13, 15]","[0, 0, 0, 0, 0]",93,93.49556504241309
4398,3,4,"[22, 13, 13, 9]","[39, 5, 0, 0]",57,102.83782019113238
4398,4,6,"[17, 10, 5, 20, 7, 10]","[0, 6, 0, 0, 11, 0]",69,89.56713728068932
4399,0,12,"[14, 22, 7, 15, 15, 25, 24, 22, 15, 5, 16, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 14]",204,239.8725310153497
4399,1,6,"[24, 13, 13, 25, 17, 22]","[0, 0, 0, 0, 0, 0]",114,115.33207670058748
4399,2,1,[20],[0],20,21.952955751982582
4399,3,2,"[9, 23]","[0, 0]",32,29.5470477592077
4399,4,6,"[14, 13, 15, 17, 14, 8]","[0, 0, 0, 0, 0, 6]",81,91.36481861099014
4399,5,7,"[6, 5, 11, 9, 16, 21, 25]","[6, 9, 0, 0, 45, 0, 0]",93,157.59852711731045
4400,0,12,"[12, 18, 6, 13, 10, 7, 13, 23, 11, 23, 5, 15]","[0, 0, 0, 0, 0, 0, 15, 24, 0, 0, 0, 0]",156,195.267623245611
4400,1,1,[5],[15],5,20.589076746119225
4400,2,11,"[10, 12, 11, 10, 7, 15, 20, 19, 12, 24, 5]","[0, 10, 9, 0, 0, 0, 35, 0, 0, 0, 15]",145,211.73870733601055
4400,3,9,"[13, 25, 20, 19, 14, 16, 19, 13, 14]","[0, 0, 0, 0, 0, 23, 0, 0, 0]",153,173.47062517929987
4400,4,7,"[5, 17, 13, 23, 12, 5, 7]","[11, 0, 0, 0, 31, 0, 0]",82,124.80867822012638
4400,5,11,"[6, 16, 21, 12, 6, 17, 11, 18, 8, 21, 7]","[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0]",143,171.88237035933219
4401,0,9,"[14, 25, 5, 7, 13, 15, 6, 7, 16]","[0, 0, 0, 0, 0, 0, 0, 10, 0]",108,120.7728788207963
4401,1,3,"[20, 23, 19]","[0, 0, 7]",62,70.40255765682497
4401,2,6,"[22, 20, 13, 15, 16, 10]","[30, 10, 0, 0, 0, 0]",96,139.32768832512232
4401,3,8,"[21, 20, 22, 19, 22, 16, 23, 11]","[0, 0, 8, 0, 0, 0, 0, 0]",154,163.91106210821968
4402,0,2,"[16, 13]","[0, 0]",29,33.414666729453096
4402,1,4,"[6, 18, 6, 6]","[0, 0, 0, 0]",36,37.91864864735666
4402,2,2,"[12, 18]","[0, 0]",30,31.577727799322332
4402,3,11,"[7, 20, 23, 9, 22, 18, 7, 19, 16, 20, 21]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]",182,203.41636867427323
4402,4,1,[14],[0],14,13.681126644525051
4402,5,1,[8],[0],8,5.23689269441687
4403,0,7,"[6, 8, 10, 15, 24, 12, 6]","[0, 13, 0, 0, 14, 30, 0]",81,136.90705111349627
4403,1,6,"[17, 11, 19, 7, 19, 16]","[0, 0, 0, 0, 0, 0]",89,86.70037862453636
4403,2,9,"[16, 7, 16, 6, 25, 8, 8, 9, 20]","[38, 0, 0, 0, 0, 0, 0, 0, 0]",115,151.85466608638802
4403,3,8,"[8, 14, 12, 9, 7, 8, 16, 7]","[0, 0, 0, 0, 0, 11, 32, 12]",81,135.23730622777194
4403,4,4,"[10, 9, 18, 5]","[50, 0, 0, 5]",42,95.00274001272331
4404,0,8,"[20, 9, 18, 16, 18, 16, 8, 9]","[0, 0, 0, 14, 0, 14, 0, 0]",114,140.3518733992911
4404,1,10,"[22, 15, 13, 10, 23, 24, 12, 8, 11, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",155,154.33676128664757
4404,2,6,"[24, 14, 6, 19, 21, 8]","[10, 28, 0, 0, 0, 0]",92,128.2108893702537
4404,3,6,"[21, 13, 16, 9, 14, 13]","[0, 8, 0, 0, 0, 0]",86,91.48728338761902
4404,4,5,"[18, 15, 19, 16, 15]","[0, 0, 0, 0, 0]",83,87.78751049060382
4404,5,8,"[6, 24, 7, 18, 6, 6, 5, 20]","[0, 0, 0, 0, 29, 8, 11, 12]",92,149.29958651899994
4405,0,9,"[14, 14, 23, 21, 24, 25, 18, 13, 12]","[0, 0, 0, 0, 0, 0, 0, 14, 0]",164,181.97823719428953
4405,1,4,"[7, 17, 13, 11]","[0, 0, 0, 0]",48,48.46774741721405
4405,2,4,"[15, 5, 8, 21]","[0, 0, 12, 0]",49,64.96036844910533
4405,3,9,"[11, 23, 16, 22, 19, 20, 12, 15, 21]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",159,161.17413649850437
4405,4,3,"[20, 24, 18]","[0, 0, 0]",62,62.18614483174306
4406,0,8,"[16, 16, 7, 15, 17, 21, 18, 8]","[0, 0, 0, 0, 0, 0, 0, 24]",118,141.252710689414
4406,1,6,"[10, 9, 21, 24, 12, 25]","[14, 0, 0, 0, 11, 0]",101,126.98998299944648
4406,2,9,"[23, 23, 25, 15, 14, 24, 14, 16, 6]","[0, 51, 0, 0, 0, 0, 0, 0, 0]",160,213.45760547145113
4407,0,6,"[19, 25, 5, 12, 10, 18]","[0, 0, 0, 0, 0, 0]",89,89.56008056881544
4407,1,9,"[12, 17, 22, 18, 20, 17, 12, 6, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",147,149.96120126487173
4408,0,3,"[6, 25, 12]","[0, 0, 0]",43,40.366637862548565
4408,1,11,"[12, 10, 8, 10, 16, 20, 6, 18, 11, 12, 22]","[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]",145,157.1236362003712
4408,2,3,"[10, 21, 22]","[0, 0, 0]",53,55.901297942934875
4408,3,5,"[24, 21, 5, 18, 13]","[0, 0, 0, 0, 10]",81,91.33511180505127
4408,4,4,"[17, 14, 7, 7]","[0, 0, 0, 7]",45,52.280985430385954
4408,5,3,"[17, 6, 24]","[15, 0, 0]",47,64.17686489896737
4409,0,5,"[10, 12, 5, 12, 20]","[12, 0, 0, 5, 0]",59,79.5716719275606
4409,1,11,"[17, 16, 13, 5, 18, 11, 11, 12, 8, 19, 9]","[15, 0, 0, 14, 0, 12, 0, 0, 0, 0, 0]",139,183.96837755594544
4409,2,6,"[12, 24, 22, 18, 16, 5]","[15, 0, 0, 0, 14, 15]",97,141.5675703954396
4409,3,8,"[14, 23, 10, 13, 25, 13, 11, 19]","[0, 12, 0, 0, 24, 0, 0, 5]",128,168.27293918361443
4409,4,3,"[14, 16, 23]","[0, 0, 0]",53,51.513440567718135
4409,5,4,"[5, 11, 19, 21]","[0, 0, 0, 0]",56,56.59946610132276
4410,0,9,"[24, 18, 14, 10, 22, 9, 13, 11, 14]","[0, 0, 9, 0, 0, 0, 0, 0, 0]",135,142.82230901714394
4410,1,4,"[20, 21, 7, 18]","[0, 0, 0, 0]",66,67.50151923000965
4411,0,6,"[23, 14, 20, 22, 12, 19]","[0, 0, 6, 0, 0, 0]",110,113.67607821105037
4411,1,7,"[23, 17, 22, 14, 15, 10, 11]","[0, 0, 0, 7, 0, 0, 0]",112,119.01431041827865
4411,2,11,"[14, 19, 19, 14, 9, 17, 23, 17, 6, 20, 7]","[33, 0, 0, 0, 0, 0, 41, 0, 0, 30, 5]",165,274.43481245928285
4412,0,9,"[24, 8, 15, 6, 10, 23, 17, 15, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",137,135.11077878453497
4412,1,3,"[11, 10, 19]","[0, 0, 12]",40,50.65972076427546
4412,2,10,"[21, 12, 22, 14, 11, 17, 25, 11, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",183,183.86373349962304
4412,3,10,"[7, 6, 12, 7, 9, 13, 19, 14, 24, 13]","[0, 33, 0, 0, 0, 0, 0, 0, 13, 6]",124,175.17696016299558
4412,4,4,"[23, 13, 7, 20]","[0, 0, 0, 0]",63,62.86319581407664
4412,5,3,"[23, 11, 16]","[0, 0, 0]",50,50.53442691679186
4413,0,5,"[13, 20, 11, 6, 8]","[0, 0, 0, 0, 32]",58,88.75000875989222
4413,1,8,"[18, 11, 7, 11, 6, 8, 22, 18]","[0, 0, 0, 14, 0, 0, 43, 0]",101,160.75646327874304
4413,2,8,"[16, 9, 24, 7, 17, 14, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0]",100,100.13255092443633
4414,0,6,"[10, 17, 14, 17, 6, 15]","[0, 13, 0, 0, 0, 0]",79,91.82813981687028
4414,1,6,"[19, 7, 23, 23, 11, 18]","[0, 15, 0, 0, 0, 0]",101,114.01607997705618
4414,2,6,"[17, 18, 15, 10, 11, 18]","[12, 5, 13, 0, 14, 0]",89,134.74930611042797
